Review	Star
It’s a spray I’m not sure what the hype is al about the fact that people say they get “glass skin” is hilarious of course you do! You’re getting wet!!!! Returning I will stick to tatcha yes it’s more expensive but I like the ACTUAL dewy look I get from it and I don’t have to spray it 17 times LOL believe what you want but for me it’s basic..	2
I had heard all so much good stuff about this and after going through the bottle half way, i say save your money it leaves a weird after texture to the skin.After using it for a bit lightly yet consistently I started breaking out, the glow is a light shine but barely visible unless heavy coating which didn't work on my skin.	2
Lo compré por la publicidad y la composición que me pareció bastante buena, pero la sensación pegajosa que se queda en la piel es muy incómoda y no me gusta. Quizá en invierno no pase, pero en verano fatal.	2
Satisfecha	2
The product is fine but not having extra ordinary results. Might not buy again	2
El producto está bien normalito lo veo caro y no lo volveré a comprar	2
It just water with something.  My face is the same after the application.	2
Sinceramente se han lucido en publicidad y no es más que un agüita que además saca granos !!	2
No deja ese efecto flow que todos dicen. Es un tónico como hay muchos, muy caro para lo que es.	2
Lo venden como un producto que deja la piel radiante e hidratada.... Yo no noto nada y lo aplico antes de la crema y después del maquillaje	2
I use it and it shows your skin glow but your skin still dry. If you go to sleep which I did because I used after bathe at night. I woke up with all my pillow lines in my face. My face usually feels humectant, but this time feels dry even it look humectant but with line of expressions. I use it 3 more times, it smells pire chemicals. If you open your mouth to breath it taste like perfume or deodorant. I decided to return it qnd they send me another one. Of course I don’t want to look older so I returned both. The refund process takes ONE MONTH and Half, yes, 45 days plus with a note saying they will charge you according with the amount you used it or the condition of the return and add 7 more days foe your bank make available the money. Definitely I can tell they use cheap product and make an effort to look it nice. I returned to my Japanese skin care.	1
If you are someone who regularly purges when trying a new product, know that this product will cause a terrible purge. I used this multiple times a day for two days, and by the third day, my face was full of red acne, which was very painful. I discontinued use of this product and all of my acne went away. I would not recommend it if you have a similar oily skin type that is sensitive to new products. It was a good deal, though.	1
I tried so hard to like thus spray but unfortunately it irritated my forehead to the point that it was peeling. It also clogged my pores a lot and I broke out and I am not one to break out like that, never really have and I am almost 42 years old. I was convinced it was the spray because it was the only new thing on my face. Unfortunately I will not be purchasing this spray again.	1
This serum has artificial fragrance and therefore it is not suitable for sensitive or acne prone skin..the fragrance will disrupt your natural ph and skin barrier, so no matter how many good ingredients are in there,  it all goes down the drain once the fragrance is added.	1
First off I want to say I don’t have sensitive skin. This stuff burnt around my eyes so bad that they were swollen. It also has a very strong smell like an old grandma. I wouldn’t ever use this again.	1
I received the product and use it. It has a beautiful smell but it is not Dewey whatsoever. It is sticky and tacky and it leaves no glow. The only reason I purchased the product is because of the Beautiful Dewey glow that it says in the advertisement. It does not work that way, there  is no shine, no do, no glow. Just sticky skin. Do not recommend	1
Believed the hype and bought a bottle. Felt awful when reading the box that it’s “rigorously tested” for human skin which implies animal cruelty. No cruelty free badge on product. This is also VERY heavily perfumed/floral fragrance.	1
I was excited when the product arrived at my doorstep.  So I tried it on my wrist first in case the product would irritate my skin. It was a nice spray application and the texture felt silky, however.... the smell!  It is a cross between wet leaves and foot odor... This is definitely going back! I couldn't imagine misting my whole face with it!	1
Save your money, this spray/ serum is not worth the hype at all. It almost has a burning feeling on your face and leaves you sticky and tacky.	1
After reading great reviews and watching many videos on youtube I decided to give it a try. I must be allergic to any ingredient that it contains, almost my full face had an allergic reaction to it. It burned and even it still hurts after I stopped using it.	1
This smells so bad! It also does not moisturize at all. Didn’t do a thing for my face and I use it twice a day and have since I bought it. I truly can’t believe the scent of this stuff. It’s horrendous. Would never buy again.	1
I used six pumps and it still didn’t hydrate my skin.  Yes, it looks shiny at first but then it evaporates.  I’ve even tried reapplying it and my skin feels tight and dry within 15 minutes (just as if I sprayed plain water on it).Quite disappointed in the quality of this product.  Don’t waste your money.Checked on several of the 5 star reviews and they only reviewed this one product. Quite suspicious.	1
As soon  as  I spray my face with this product  started itching  and burning. This product is not  suitable for people with sensitive skin. You need to do test before you apply this product.	1
I broke out so badly with this product that I was shocked my face looked like I was going thru puberty. I threw it away.	1
No lo recomiendo para pieles sensibles me dio alergia de inmediato decepcionada por que tenía buenas expectativas del producto.	1
This spray has a very strong, cheap, dime store perfume scent. The odor upsets my stomach and gives me sneezing fits.As well, my face becomes bright red and irritated post spray. I look like I have a severe sunburn.I notice that my eyes become very dry after using this product. So much so that I require lubricating eye drops, which I rarely use.There's a metallic shimmer to this spray that concerns me. None of my skin care products include metals. So odd.If you do use this spray I would advise caution. This seems to be a very harsh product.	1
El suero me llegó  por la mitad del frasco y deteriorada la etiqueta	1
During the inital spray it appears it'll hydrate your skin. Within seconds it feels like you have used rubbing alcohol all over your face.	1
First of all the seller shipped item very fast and was in great condition so that should be known. The product itself however was awful though. Smell does NOT dissipate like others mentioned, it lingers on the skin so long and it’s not pleasant, its very strong and smells like a heavy older perfume. If you’re sensitive to smells please pass on this. I couldn’t get past it, smells synthetic with a mix of some type of essential oils. I’m glad I first tried it on my hand and didn’t spray on my face. Sadly, I can’t mention anything about the skincare benefits bc I couldn’t get past the smell. I will be returning.	1
This smells aweful. Like cheap old lady dime store perfume. Spraying it on your face means you keep smelling it. I tried it once and can't do it again. It DOES NOT smell nice and citrusy as described.	1
I wanted to love this like everyone else but I don’t. The scent is a very strong perfume-y chemical type scent first off, so if you’re sensitive to that don’t buy this! Also, I tried it as soon as I got it, excited about it, and shortly after spraying on my face I started experiencing a burning sensation. I wouldn’t say I have sensitive skin so I’m not sure what was happening with that. I washed it off shortly after feeling the burning and I’m hoping it doesn’t continue to affect my skin. I also felt a tightness like it was more drying than hydrating. Needless to say I’m returning the product.	1
The spray serum is not suitable to my skin type , and I had allergic signs after 2 days of using it.	1
I heard about how amazing this product is. The main issue is that it’s scented and the scent is of an old lady perfume. Which doesn’t dissipate! So, I am returning it. Too bad!	1
When I received the box it was already opened. The bottle was 25% used up.  Never ordered again.	1
I couldn’t try it because of ingredients	1
I thought this was a good product but after a few uses my eyes broke out in hives. I have pretty sensitive skin but I thought this would be fine. I guess not.	1
Me pareció una estafa.	1
The oil just sits on very top and perhaps it’s not the real thing	1
I liked the product BUT after almost a week and a half of having used it, the liquid became very ugly with an expired appearance with lumps but it had not expired yet. I don't know if that only happened to me but it's my experience with the product. For oily or combination skin I don't recommend it very much since it is more prone to acne.	1
deff not worth the price, product does nothing	1
Smells burns and does absolutely nothing	1
It’s like spraying water on your face with essential oils. No glow at all. Extremely disappointed. Would not recommend.	1
The product came with no box and no top cap. Just placed in the plastic bag. It looks like used. I dont want to try and I have to return it.	1
Not as expected	1
The box was torn open and the bottle had makeup stains on it. It had obviously been used by someone before it was sent to me.	1
I am not generally prone to acne, but I used this two times and my nose broke out horribly with little pimples and what almost look like blisters.  I wish it had worked for me, but it didn't	1
Burned when applying and broke out while drying out skin	1
I seen this on TikTok and I thought it would be good. I bought something else like this and the exact same thing happened burn your eyes burn your lips not worth it people.	1
Saw this on TikTok, selling the “glass skin” from using this product. Anything wet will look like “glass,” but pretty useless spplixation once it dries up . WASTE OF MONEY! TOO EXPENSIVE!!!	1
Not at all what picture shows!!!	1
The product did absolutely nothing to my face. The reviews and video is definitely misleading	1
Do nothing	1
I got two bottles but one of it was broken. I am not happy with it because I was expecting a new product not damaged one.	1
I didn’t like anything about this product, didn’t moisturizer one bit, if anything it dried my skin. No redness or itching though. Those videos showing the faces so wet, where did they get them! I rate a minus if I could.	1
If you want a product that will give you a quick glow this offers that however it doesn't last long. I will not purchase again.	1
Watched many videos and thought I picked a winner. Have been using for 5 days and haven’t noticed any difference at all. My forehead looks greasy not glowing. The rest of my face looks the same. Won’t be purchasing again. Bummer	1
I admit I got sucked into all the reviews. It gives a glowy look. But all accentuates wrinkles and pores. I'm thinking if your 20 and want a glowy look this would be good. But not at 40 looking g for moisture. Also I try and do fragrance free. This does have a fragrance it's ok. It burnedmy eyes even closing them so I tried to just spray in my hand which didn't work because it's not really an oil.	1
This product irritates my skin. Stinging feeling that doesn’t go away until you wash it off. There is a slight glow but you can get that same glow with a tinted SPF or highlighter. Nothing special. Definitely don’t think it is worth what it cost. Overrated in my opinion. Gave it one star because you do have a slight glow. Lastly, the scent… no good.	1
It doesn’t give that shine at all and it’s just dry	1
This product does not give your skin enough moisture. It's not ideal for mature skin. It does not have anti-aging properties. I have used many other serum/oils sprays that are much better than this.	1
The product is great, except for the fact that is heavily scented.  It smells lovely. However, I do not want the smell to consume my day. I wish the product was unscented.	1
Spray didn’t work out for me unfortunately. Broke out all over and caused redness and no shine. I don’t recommend	1
At best, this is a mediocre product. It left my skin tacky and didn’t provide any significant hydration. I am not a fan.I’ve mixed my own water/oil sprays, which have worked far better for me and are customized to my needs. But I thought I’d give this a try. I’m going to keep making my own hydrating sprays and return this one. It certainly wasn’t worth the discounted ($18) price tag.	1
The media could not be loaded.A quarter of the product is  spilled	1
Very watery don't buy!	1
Only reason I give 1 star it made my face itch so much and tasted so bad! Since it is a mist it is bound to get in your mouth. I can see it being a great item but just not for me.	1
After applying the product my faces is glossy because of the water in the product but as soon as the product absorbs my face feels dry. I was hoping this product was good but unfortunately I don’t recommended.	1
I do want to support small companies but  sometimes they think they’re so greater than famous existing companies and priced themselves too high. Like this company.. ugh… sadly, the mist is barely ok, mediocre at best. It does not do much on your skin. Plus it leaves sticky and oily residue on the skin. No thanks for the price and the quality!  Just gonna go back to USDA organic rose water which is less than half of this price and still organic and fresh!	1
No me gustó, desde que lo comence a usar me salio granos alrededor de todo el labio de abajo, no es lo que esperaba no lo recomiendo, no es nada grandioso como dicen ,no vale la pena	1
I bought this product because I saw a video that said it left the skin well moisturized and it a complete LIE. There’s just a speck of serum and the rest is liquid. Would not be surprised if it’s just water. NEVER AGAIN.	1
i bought this product 2 months ago for $18. and now they’re bumping up the price from $18 to $36??? pls, it’s not worth that much	1
Gave me a rash but I didn't think it gave me a glow	1
mal producto	1
I returned after I started noticing I was getting breakouts after spraying this. I have normal-dry skin and usually don’t have problems with face products.	1
I did not use it because the it had already been open.	1
The smell is terrible and gives me a bad head ache.	1
And on top of it, smells like bug spray 🙄	1
I was so excited about this product, I saw so many videos and reviews about it. First time using it and I had a burning sensation, I had an allergic reaction to it. I don’t have sensitive skin neither Im allergic to anything. I don’t know what happened but it burns and left some ugly texture on my face 😭😭😭😭😭BE CAREFUL!!!!	1
This products smells really strongly of artificial fragrance. It did make my skin feel good but the amount I had to put on my face to make it wet, also made me nauseous by the strong smell. It smells like a bathroom air freshener. It made my skin burn and I had to wash it off. Do not get this if you are sensitive to smell or have sensitive skin.	1
Smelled awful though, got headaches with this one too! Had to return!	1
Not a good product for me. It leaves your face like cardboard. Difficult to move and it doesn’t provide you any moisture to the contrary. I don’t recommend this product at all.	1
No vi ningún cambio en mi piel	1
I was not impressed by this spray serum. The first time I tried It, I felt my face with a burning sensation, and it had a strong fragrance that I didn't like.	1
Took this to my NYE party and it got passed around with a few people trying it and we all had the same reaction…. Did not hydrate the skin and the fragrance was way too strong and smells awful. Also gives a burning sensation when first applied.	1
"I bought the White Truffle Sheet masks and used ONE, which made my skin as dry as the desert.So, I applied this serum oil for moisture.It didn't work.The next day, I had a bad rash on my face.I might be allergic to ""white truffles"".My skin rash looks so bad, I'm too scared to use this oil again.Forget it."	1
I couldn’t even get past on capping the serum. I couldn’t put that anywhere near my body. Why have such a natural product and then stick some synthetic hormone disrupting smell in there? There are wonderful essential oils out there	1
No es un producto legítimo te queda la cara con una sensación pegajosa	1
I have an app that tells you if products are safe and this came up. How sad Amazon is calling something hazardous as an Amazon choice. I hope this helps people. It also burnt my face	1
I couldn’t wash this off fast enough and I’m even more eager to return it. It smells like old lady perfume and made me feel as if I haven’t washed my face in weeks. Very disappointed.	1
Leaves a god awful after film and makes hands turn orange	1
this was a scam in a bottle.  I returned this	1
The packaging inside is torn. I'm not sure if it's old	1
Cause white residual on my face which left me embrassed like I am having dry skin, there is a lot of products that can give you a shiny look without the residual white scabs!	1
Opened item sent. This is not brand new. Manufacture tape is torn and scotch taped over. Buyers beware.	1
Result we’re not as expected or as advertise.. to the contrary skin  had a dry sensation and started to peel..👎	1
Product came with packaging seal open. Had indications of being used previously. Very disappointed, was looking forward to this product.	1
This product is garbage. It’s water with oil. I saw it did nothing to my skin so I stopped using it and after a few days of sitting found it with a yellow layer on top and watery liquid in the bottom	1
Not what's it supported as advertised ❗😡	1
Reasons why is not a good product:1- The smell is so strong that cause me allergy.2- It feels greasy.3- Does not feel glow or anything similar.4- No accuracy on the reviews you see here.Waste of money.	1
Intense Synthetic Fragrance.  Will not be able to use, Please have an Unscented or Natural Essence.	1
I was so excited to try this spray after hearing such great things.The spray smells so bad, it's a very strong perfume scent... so strong you can taste it.I cannot get past the smell to know if it's good for the skin.Returning	1
It has ruined my skin completely. Do yourself a favor and throw it in a trash	1
It broke my face out	1
This is a waste of money. I fell for the social media ads. Don’t do it girl. It’s NOT worth the cheap price.	1
Don’t waste your money. Buy some rosehip oil. It does more with half the price tag	1
Exactly what the title says... Nothing.. no glow, no moisturizer, and most definitely doesn't keep my make-up looking fresh and good longer one my face	1
Product was delivered with no lid and no packaging. Product looks like someone used it up. I have to return it. Very Disappointed.	1
nothing was wrong when the product was delivered to me function wise. however, they changed their formula to be “vegan” and all i got now was an overpowering scent that had no moisture whatsoever. so sad bc the og formula was god tier and i looked like a glazed donut (which is what i was going for) for the longest…hopefully i can find a different spray that was just as good as the og	1
I bought this because it said it gives you a moist look I have been using it twice a day and I don't see or feel a difference  just glad I got it on sale	1
I bought this after watching Carly Bybel’s Clean Girl Makeup Tutorial and it’s nothing like she described. I tried it by itself, layered, after makeup, etc. and it basically does nothing. It smells really nice but that’s about it. Definitely not worth $30. I’ll stick to MAC Fix+.	1
